,price,stop,duration_minutes
72242,45883,1,595
72243,45883,1,615
72244,45883,1,650
72245,45883,1,690
72246,45883,1,735
72247,45883,1,800
72248,45883,1,810
72249,45883,1,865
72250,45883,1,885
72251,45883,1,905
72252,45883,1,940
72253,45883,1,960
72254,45883,1,1010
72255,45883,1,1075
72256,45883,1,1270
72257,45883,1,1390
72258,51058,1,710
72259,51058,1,845
72260,52570,1,310
72261,52715,1,430
72262,52715,1,900
72263,52715,1,1045
72264,53835,1,340
72265,53835,1,525
72266,53835,1,735
72267,53835,1,1350
72268,58315,1,345
72269,58315,1,440
72270,58315,1,490
72271,58315,1,625
72272,58315,1,650
72273,58315,1,680
72274,58315,1,810
72275,58315,1,960
72276,58315,1,1020
72277,58315,1,1105
72278,58315,1,1265
72279,60555,1,400
72280,60555,1,470
72281,60555,1,585
72282,60555,1,655
72283,60555,1,790
72284,60555,1,795
72285,60555,1,865
72286,60555,1,875
72287,64890,1,370
72288,64890,1,855
72289,66155,1,515
72290,66155,1,700
72291,66155,1,910
72292,67130,1,965
72293,17794,0,90
72294,17794,0,95
72295,17738,0,100
72296,21669,0,85
72297,45995,1,370
72298,45995,1,565
72299,45995,1,580
72300,45995,1,750
72301,45995,1,960
72302,45883,1,355
72303,45883,1,380
72304,45883,1,520
72305,45883,1,615
72306,45883,1,650
72307,45883,1,690
72308,45883,1,735
72309,45883,1,800
72310,45883,1,810
72311,45883,1,865
72312,45883,1,905
72313,45883,1,940
72314,45883,1,960
72315,45883,1,1010
72316,45883,1,1075
72317,45883,1,1270
72318,45883,1,1390
72319,51058,1,710
72320,51058,1,845
72321,52570,1,310
72322,52715,1,430
72323,53835,1,340
72324,53835,1,525
72325,53835,1,735
72326,53824,1,595
72327,53824,1,885
72328,58315,1,345
72329,58315,1,440
72330,58315,1,490
72331,58315,1,625
72332,58315,1,650
72333,58315,1,810
72334,58315,1,1020
72335,60410,1,1195
72336,60555,1,400
72337,60555,1,470
72338,60555,1,585
72339,60555,1,655
72340,60555,1,795
72341,60555,1,865
72342,64890,1,370
72343,66155,1,515
72344,66155,1,700
72345,66155,1,910
72346,67130,1,900
72347,67130,1,965
72348,67130,1,1045
72349,68250,1,1350
72350,72730,1,960
72351,72730,1,1105
72352,72730,1,1265
72353,72842,1,855
72354,74970,1,790
72355,74970,1,875
72356,80682,1,680
72357,17794,0,85
72358,17794,0,90
72359,17794,0,95
72360,17738,0,75
72361,17738,0,100
72362,37622,1,525
72363,45995,1,370
72364,45995,1,565
72365,45995,1,580
72366,45995,1,750
72367,45995,1,960
72368,45883,1,355
72369,45883,1,380
72370,45883,1,520
72371,45883,1,595
72372,45883,1,615
72373,45883,1,650
72374,45883,1,690
72375,45883,1,735
72376,45883,1,800
72377,45883,1,810
72378,45883,1,865
72379,45883,1,885
72380,45883,1,905
72381,45883,1,940
72382,45883,1,960
72383,45883,1,1010
72384,45883,1,1075
72385,45883,1,1270
72386,45883,1,1390
72387,51058,1,845
72388,52570,1,310
72389,52715,1,430
72390,53835,1,340
72391,53835,1,525
72392,53835,1,735
72393,58315,1,345
72394,58315,1,440
72395,58315,1,490
72396,58315,1,625
72397,58315,1,650
72398,58315,1,810
72399,58315,1,1020
72400,59290,1,900
72401,59290,1,1045
72402,60410,1,1350
72403,60522,1,1195
72404,60555,1,400
72405,60555,1,470
72406,60555,1,585
72407,60555,1,655
72408,60555,1,795
72409,60555,1,865
72410,64890,1,370
72411,64890,1,960
72412,64890,1,1105
72413,64890,1,1265
72414,66155,1,515
72415,66155,1,700
72416,66155,1,910
72417,67130,1,875
72418,67130,1,1410
72419,67130,1,1480
72420,75082,1,790
72421,75082,1,965
72422,17794,0,85
72423,17794,0,90
72424,17794,0,95
72425,17738,0,100
72426,29954,1,1420
72427,32420,1,480
72428,32420,1,1170
72429,37622,1,525
72430,45995,1,750
72431,45995,1,960
72432,45995,1,1195
72433,45883,1,355
72434,45883,1,380
72435,45883,1,520
72436,45883,1,595
72437,45883,1,615
72438,45883,1,650
72439,45883,1,690
72440,45883,1,735
72441,45883,1,800
72442,45883,1,810
72443,45883,1,865
72444,45883,1,885
72445,45883,1,905
72446,45883,1,940
72447,45883,1,960
72448,45883,1,1010
72449,45883,1,1075
72450,45883,1,1270
72451,45883,1,1390
72452,51058,1,710
72453,51058,1,845
72454,52570,1,310
72455,52570,1,565
72456,52715,1,430
72457,52715,1,900
72458,52715,1,1045
72459,53835,1,525
72460,53835,1,735
72461,53835,1,1350
72462,53947,1,370
72463,53947,1,580
72464,58315,1,345
72465,58315,1,440
72466,58315,1,490
72467,58315,1,650
72468,58315,1,680
72469,58315,1,810
72470,58315,1,960
72471,58315,1,1020
72472,58315,1,1105
72473,58315,1,1265
72474,60410,1,340
72475,60555,1,585
72476,60555,1,655
72477,60555,1,790
72478,60555,1,795
72479,60555,1,865
72480,60555,1,875
72481,64890,1,370
72482,64890,1,625
72483,64890,1,855
72484,66155,1,700
72485,66155,1,910
72486,67130,1,400
72487,67130,1,470
72488,67130,1,965
72489,72730,1,515
72490,17794,0,85
72491,17794,0,90
72492,17794,0,95
72493,17738,0,100
72494,32420,1,690
72495,32420,1,1380
72496,45995,1,370
72497,45995,1,580
72498,45995,1,750
72499,45995,1,960
72500,45995,1,1195
72501,45883,1,355
72502,45883,1,380
72503,45883,1,420
72504,45883,1,495
72505,45883,1,515
72506,45883,1,520
72507,45883,1,550
72508,45883,1,595
72509,45883,1,615
72510,45883,1,650
72511,45883,1,690
72512,45883,1,735
72513,45883,1,800
72514,45883,1,810
72515,45883,1,865
72516,45883,1,885
72517,45883,1,905
72518,45883,1,940
72519,45883,1,960
72520,45883,1,1010
72521,45883,1,1075
72522,45883,1,1270
72523,45883,1,1390
72524,51058,1,845
72525,52570,1,310
72526,52570,1,565
72527,52715,1,430
72528,52715,1,900
72529,52715,1,1045
72530,53835,1,525
72531,53835,1,735
72532,53835,1,1350
72533,58315,1,345
72534,58315,1,440
72535,58315,1,490
72536,58315,1,650
72537,58315,1,810
72538,58315,1,960
72539,58315,1,1020
72540,58315,1,1105
72541,58315,1,1265
72542,60410,1,340
72543,60555,1,585
72544,60555,1,655
72545,60555,1,790
72546,60555,1,795
72547,60555,1,865
72548,60555,1,875
72549,64890,1,370
72550,64890,1,625
72551,66155,1,700
72552,66155,1,910
72553,66267,1,680
72554,67130,1,400
72555,67130,1,470
72556,67130,1,965
72557,72730,1,515
72558,72842,1,855
72559,17794,0,85
72560,17794,0,90
72561,17794,0,95
72562,17738,0,75
72563,17738,0,100
72564,29954,1,1420
72565,32420,1,480
72566,32420,1,1170
72567,37622,1,525
72568,45995,1,310
72569,45995,1,370
72570,45995,1,565
72571,45995,1,580
72572,45995,1,750
72573,45995,1,960
72574,45883,1,355
72575,45883,1,380
72576,45883,1,520
72577,45883,1,595
72578,45883,1,615
72579,45883,1,650
72580,45883,1,690
72581,45883,1,735
72582,45883,1,800
72583,45883,1,810
72584,45883,1,865
72585,45883,1,885
72586,45883,1,905
72587,45883,1,940
72588,45883,1,1010
72589,45883,1,1075
72590,45883,1,1270
72591,45883,1,1390
72592,51058,1,710
72593,51058,1,845
72594,52570,1,1195
72595,52715,1,430
72596,53835,1,340
72597,53835,1,525
72598,53835,1,735
72599,58315,1,345
72600,58315,1,370
72601,58315,1,440
72602,58315,1,490
72603,58315,1,625
72604,58315,1,650
72605,58315,1,810
72606,58315,1,1020
72607,59290,1,900
72608,59290,1,1045
72609,60410,1,1350
72610,60555,1,400
72611,60555,1,470
72612,60555,1,585
72613,60555,1,655
72614,60555,1,795
72615,60555,1,865
72616,60555,1,965
72617,64890,1,960
72618,64890,1,1105
72619,64890,1,1265
72620,66155,1,515
72621,66155,1,700
72622,66155,1,910
72623,66267,1,855
72624,67130,1,790
72625,67130,1,875
72626,72842,1,680
72627,17794,0,85
72628,17794,0,90
72629,17794,0,95
72630,17738,0,100
72631,29954,1,1420
72632,45995,1,370
72633,45995,1,565
72634,45995,1,580
72635,45995,1,750
72636,45995,1,960
72637,45995,1,1195
72638,45883,1,355
72639,45883,1,520
72640,45883,1,595
72641,45883,1,615
72642,45883,1,650
72643,45883,1,690
72644,45883,1,735
72645,45883,1,800
72646,45883,1,810
72647,45883,1,865
72648,45883,1,885
72649,45883,1,905
72650,45883,1,940
72651,45883,1,960
72652,45883,1,1010
72653,45883,1,1075
72654,45883,1,1270
72655,45883,1,1390
72656,51058,1,845
72657,52570,1,310
72658,52715,1,430
72659,52715,1,900
72660,52715,1,1045
72661,53835,1,340
72662,53835,1,525
72663,53835,1,735
72664,53835,1,1350
72665,58315,1,345
72666,58315,1,440
72667,58315,1,490
72668,58315,1,625
72669,58315,1,650
72670,58315,1,680
72671,58315,1,810
72672,58315,1,960
72673,58315,1,1020
72674,58315,1,1105
72675,58315,1,1265
72676,60555,1,400
72677,60555,1,585
72678,60555,1,790
72679,60555,1,795
72680,60555,1,875
72681,64890,1,370
72682,64890,1,855
72683,66155,1,515
72684,66155,1,700
72685,66155,1,910
72686,67130,1,965
72687,68507,1,470
72688,68507,1,655
72689,68507,1,865
72690,17794,0,85
72691,17794,0,90
72692,17794,0,95
72693,17738,0,75
72694,17738,0,100
72695,29954,1,1420
72696,32420,1,1380
72697,45995,1,370
72698,45995,1,580
72699,45995,1,1195
72700,45883,1,355
72701,45883,1,380
72702,45883,1,520
72703,45883,1,595
72704,45883,1,615
72705,45883,1,650
72706,45883,1,690
72707,45883,1,735
72708,45883,1,800
72709,45883,1,810
72710,45883,1,865
72711,45883,1,885
72712,45883,1,905
72713,45883,1,940
72714,45883,1,960
72715,45883,1,1010
72716,45883,1,1075
72717,45883,1,1270
72718,45883,1,1390
72719,51058,1,710
72720,51058,1,845
72721,52715,1,430
72722,52715,1,900
72723,52715,1,1045
72724,53835,1,340
72725,53835,1,525
72726,53835,1,735
72727,53835,1,1350
72728,53947,1,565
72729,53947,1,750
72730,53947,1,960
72731,58315,1,345
72732,58315,1,440
72733,58315,1,490
72734,58315,1,625
72735,58315,1,650
72736,58315,1,810
72737,58315,1,960
72738,58315,1,1020
72739,58315,1,1105
72740,58315,1,1265
72741,60522,1,310
72742,60555,1,400
72743,60555,1,470
72744,60555,1,585
72745,60555,1,655
72746,60555,1,790
72747,60555,1,795
72748,60555,1,865
72749,60555,1,875
72750,64890,1,370
72751,66155,1,515
72752,66155,1,700
72753,66155,1,910
72754,66267,1,680
72755,67130,1,965
72756,72842,1,855
72757,17794,0,90
72758,17794,0,95
72759,17738,0,100
72760,21669,0,85
72761,45995,1,370
72762,45995,1,565
72763,45995,1,580
72764,45995,1,750
72765,45995,1,960
72766,45995,1,1195
72767,45883,1,355
72768,45883,1,380
72769,45883,1,520
72770,45883,1,595
72771,45883,1,615
72772,45883,1,650
72773,45883,1,690
72774,45883,1,735
72775,45883,1,800
72776,45883,1,810
72777,45883,1,865
72778,45883,1,885
72779,45883,1,905
72780,45883,1,940
72781,45883,1,960
72782,45883,1,1010
72783,45883,1,1075
72784,45883,1,1270
72785,45883,1,1390
72786,51058,1,710
72787,51058,1,845
72788,52570,1,310
72789,52715,1,430
72790,52715,1,900
72791,52715,1,1045
72792,53835,1,340
72793,53835,1,525
72794,53835,1,735
72795,53835,1,1350
72796,58315,1,345
72797,58315,1,440
72798,58315,1,490
72799,58315,1,625
72800,58315,1,650
72801,58315,1,680
72802,58315,1,810
72803,58315,1,960
72804,58315,1,1020
72805,58315,1,1105
72806,58315,1,1265
72807,60555,1,400
72808,60555,1,470
72809,60555,1,585
72810,60555,1,655
72811,60555,1,790
72812,60555,1,795
72813,60555,1,865
72814,60555,1,875
72815,64890,1,370
72816,64890,1,855
72817,66155,1,515
72818,66155,1,700
72819,66155,1,910
72820,67130,1,965
72821,17794,0,85
72822,17794,0,90
72823,17794,0,95
72824,17738,0,75
72825,17738,0,100
72826,37622,1,525
72827,45995,1,370
72828,45995,1,580
72829,45995,1,750
72830,45995,1,960
72831,45883,1,355
72832,45883,1,380
72833,45883,1,520
72834,45883,1,595
72835,45883,1,615
72836,45883,1,650
72837,45883,1,690
72838,45883,1,735
72839,45883,1,800
72840,45883,1,810
72841,45883,1,865
72842,45883,1,885
72843,45883,1,905
72844,45883,1,940
72845,45883,1,960
72846,45883,1,1010
72847,45883,1,1075
72848,45883,1,1270
72849,45883,1,1390
72850,51058,1,845
72851,52570,1,310
72852,52570,1,565
72853,52570,1,1195
72854,52715,1,430
72855,53835,1,525
72856,53835,1,735
72857,58315,1,345
72858,58315,1,440
72859,58315,1,490
72860,58315,1,650
72861,58315,1,810
72862,58315,1,1020
72863,59290,1,900
72864,59290,1,1045
72865,60410,1,340
72866,60410,1,1350
72867,60555,1,585
72868,60555,1,655
72869,60555,1,795
72870,60555,1,865
72871,64890,1,370
72872,64890,1,625
72873,64890,1,960
72874,64890,1,1105
72875,64890,1,1265
72876,66155,1,700
72877,66155,1,910
72878,67130,1,400
72879,67130,1,470
72880,67130,1,790
72881,67130,1,875
72882,67130,1,965
72883,67130,1,1410
72884,67130,1,1480
72885,72730,1,515
72886,17794,0,85
72887,17794,0,90
72888,17794,0,95
72889,17738,0,100
72890,29954,1,1420
72891,32420,1,480
72892,32420,1,1170
72893,37622,1,525
72894,45995,1,370
72895,45995,1,565
72896,45995,1,750
72897,45995,1,1195
72898,45883,1,355
72899,45883,1,380
72900,45883,1,520
72901,45883,1,595
72902,45883,1,615
72903,45883,1,650
72904,45883,1,690
72905,45883,1,735
72906,45883,1,800
72907,45883,1,810
72908,45883,1,865
72909,45883,1,885
72910,45883,1,905
72911,45883,1,940
72912,45883,1,960
72913,45883,1,1010
72914,45883,1,1075
72915,45883,1,1270
72916,45883,1,1390
72917,51058,1,710
72918,51058,1,845
72919,52570,1,310
72920,52570,1,580
72921,52570,1,960
72922,52715,1,900
72923,52715,1,1045
72924,53835,1,340
72925,53835,1,525
72926,53835,1,1350
72927,58315,1,440
72928,58315,1,625
72929,58315,1,680
72930,58315,1,810
72931,58315,1,960
72932,58315,1,1105
72933,58315,1,1265
72934,59290,1,430
72935,60410,1,735
72936,60555,1,400
72937,60555,1,470
72938,60555,1,585
72939,60555,1,655
72940,60555,1,790
72941,60555,1,875
72942,64890,1,345
72943,64890,1,370
72944,64890,1,490
72945,64890,1,650
72946,64890,1,855
72947,64890,1,1020
72948,66155,1,515
72949,66155,1,700
72950,67130,1,795
72951,67130,1,865
72952,67130,1,965
72953,72730,1,910
72954,17794,0,85
72955,17794,0,90
72956,17794,0,95
72957,17738,0,100
72958,32420,1,690
72959,32420,1,1380
72960,45995,1,310
72961,45995,1,370
72962,45995,1,580
72963,45995,1,750
72964,45995,1,960
72965,45995,1,1195
72966,45883,1,355
72967,45883,1,380
72968,45883,1,420
72969,45883,1,495
72970,45883,1,515
72971,45883,1,520
72972,45883,1,550
72973,45883,1,595
72974,45883,1,615
72975,45883,1,650
72976,45883,1,690
72977,45883,1,735
72978,45883,1,800
72979,45883,1,810
72980,45883,1,865
72981,45883,1,885
72982,45883,1,905
72983,45883,1,940
72984,45883,1,960
72985,45883,1,1010
72986,45883,1,1075
72987,45883,1,1270
72988,45883,1,1390
72989,51058,1,845
72990,52570,1,565
72991,52715,1,430
72992,52715,1,900
72993,52715,1,1045
72994,53835,1,525
72995,53835,1,735
72996,53835,1,1350
72997,58315,1,345
72998,58315,1,440
72999,58315,1,490
73000,58315,1,650
73001,58315,1,680
73002,58315,1,855
73003,58315,1,960
73004,58315,1,1105
73005,58315,1,1265
73006,60410,1,340
73007,60555,1,585
73008,60555,1,655
73009,60555,1,790
73010,60555,1,795
73011,60555,1,865
73012,60555,1,875
73013,60555,1,965
73014,66155,1,700
73015,66155,1,910
73016,66267,1,370
73017,66267,1,810
73018,66267,1,1020
73019,67130,1,400
73020,67130,1,470
73021,72730,1,515
73022,72842,1,625
73023,17794,0,85
73024,17794,0,90
73025,17794,0,95
73026,17738,0,75
73027,17738,0,100
73028,29954,1,1420
73029,32420,1,480
73030,32420,1,1170
73031,37622,1,525
73032,45995,1,310
73033,45995,1,370
73034,45995,1,565
73035,45995,1,580
73036,45995,1,750
73037,45995,1,960
73038,45995,1,1195
73039,45883,1,355
73040,45883,1,380
73041,45883,1,520
73042,45883,1,595
73043,45883,1,615
73044,45883,1,650
73045,45883,1,690
73046,45883,1,735
73047,45883,1,800
73048,45883,1,810
73049,45883,1,865
73050,45883,1,885
73051,45883,1,905
73052,45883,1,940
73053,45883,1,1010
73054,45883,1,1075
73055,45883,1,1270
73056,45883,1,1390
73057,51058,1,710
73058,51058,1,845
73059,52715,1,430
73060,52715,1,900
73061,52715,1,1045
73062,53835,1,340
73063,53835,1,525
73064,53835,1,735
73065,53835,1,1350
73066,58315,1,345
73067,58315,1,370
73068,58315,1,440
73069,58315,1,490
73070,58315,1,625
73071,58315,1,650
73072,58315,1,810
73073,58315,1,1020
73074,58315,1,1105
73075,58315,1,1265
73076,60555,1,400
73077,60555,1,470
73078,60555,1,585
73079,60555,1,655
73080,60555,1,790
73081,60555,1,795
73082,60555,1,865
73083,60555,1,875
73084,60555,1,965
73085,66155,1,515
73086,66155,1,700
73087,66155,1,910
73088,66267,1,680
73089,66267,1,855
73090,66267,1,960
73091,17794,0,85
73092,17794,0,90
73093,17794,0,95
73094,17738,0,100
73095,29954,1,1420
73096,45995,1,310
73097,45995,1,370
73098,45995,1,565
73099,45995,1,580
73100,45995,1,750
73101,45995,1,960
73102,45995,1,1195
73103,45883,1,355
73104,45883,1,520
73105,45883,1,595
73106,45883,1,615
73107,45883,1,650
73108,45883,1,690
73109,45883,1,735
73110,45883,1,800
73111,45883,1,810
73112,45883,1,865
73113,45883,1,885
73114,45883,1,905
73115,45883,1,940
73116,45883,1,960
73117,45883,1,1010
73118,45883,1,1075
73119,45883,1,1270
73120,45883,1,1390
73121,51058,1,845
73122,52715,1,430
73123,52715,1,900
73124,52715,1,1045
73125,53835,1,340
73126,53835,1,525
73127,53835,1,735
73128,53835,1,1350
73129,58315,1,370
73130,58315,1,440
73131,58315,1,490
73132,58315,1,625
73133,58315,1,650
73134,58315,1,680
73135,58315,1,810
73136,58315,1,855
73137,58315,1,960
73138,58315,1,1020
73139,58315,1,1105
73140,58315,1,1265
73141,60555,1,790
73142,60555,1,875
73143,60555,1,965
73144,66155,1,515
73145,66155,1,700
73146,66155,1,910
73147,66267,1,345
73148,68507,1,400
73149,68507,1,470
73150,68507,1,585
73151,68507,1,655
73152,68507,1,795
73153,68507,1,865
73154,17794,0,85
73155,17794,0,90
73156,17794,0,95
73157,17738,0,75
73158,17738,0,100
73159,29954,1,1420
73160,32420,1,1380
73161,45995,1,370
73162,45995,1,565
73163,45995,1,580
73164,45995,1,750
73165,45995,1,960
73166,45883,1,355
73167,45883,1,380
73168,45883,1,520
73169,45883,1,595
73170,45883,1,615
73171,45883,1,650
73172,45883,1,690
73173,45883,1,735
73174,45883,1,800
73175,45883,1,810
73176,45883,1,865
73177,45883,1,885
73178,45883,1,905
73179,45883,1,940
73180,45883,1,960
73181,45883,1,1010
73182,45883,1,1075
73183,45883,1,1270
73184,45883,1,1390
73185,51058,1,710
73186,51058,1,845
73187,52570,1,310
73188,52570,1,1195
73189,52715,1,430
73190,53835,1,340
73191,53835,1,525
73192,53835,1,735
73193,58315,1,345
73194,58315,1,440
73195,58315,1,490
73196,58315,1,625
73197,58315,1,650
73198,58315,1,810
73199,58315,1,1020
73200,59290,1,900
73201,59290,1,1045
73202,60410,1,1350
73203,60555,1,400
73204,60555,1,470
73205,60555,1,585
73206,60555,1,655
73207,60555,1,795
73208,60555,1,865
73209,64890,1,370
73210,64890,1,960
73211,64890,1,1105
73212,64890,1,1265
73213,66155,1,515
73214,66155,1,700
73215,66155,1,910
73216,67130,1,790
73217,67130,1,875
73218,67130,1,965
73219,72842,1,680
73220,72842,1,855
73221,17794,0,90
73222,17794,0,95
73223,17738,0,100
73224,21669,0,85
73225,45995,1,310
73226,45995,1,370
73227,45995,1,565
73228,45995,1,580
73229,45995,1,750
73230,45995,1,960
73231,45883,1,355
73232,45883,1,380
73233,45883,1,520
73234,45883,1,595
73235,45883,1,615
73236,45883,1,650
73237,45883,1,690
73238,45883,1,735
73239,45883,1,800
73240,45883,1,810
73241,45883,1,865
73242,45883,1,885
73243,45883,1,905
73244,45883,1,940
73245,45883,1,960
73246,45883,1,1010
73247,45883,1,1075
73248,45883,1,1270
73249,45883,1,1390
73250,51058,1,710
73251,51058,1,845
73252,52570,1,1195
73253,52715,1,430
73254,53835,1,340
73255,53835,1,525
73256,53835,1,735
73257,58315,1,345
73258,58315,1,370
73259,58315,1,440
73260,58315,1,490
73261,58315,1,625
73262,58315,1,650
73263,58315,1,810
73264,58315,1,855
73265,58315,1,1020
73266,59290,1,900
73267,59290,1,1045
73268,60410,1,1350
73269,60555,1,400
73270,60555,1,470
73271,60555,1,585
73272,60555,1,655
73273,60555,1,795
73274,60555,1,865
73275,60555,1,965
73276,64890,1,680
73277,64890,1,960
73278,64890,1,1105
73279,64890,1,1265
73280,66155,1,515
73281,66155,1,700
73282,66155,1,910
73283,67130,1,790
73284,67130,1,875
73285,17794,0,85
73286,17794,0,90
73287,17794,0,95
73288,17738,0,100
73289,37622,1,525
73290,45995,1,310
73291,45995,1,370
73292,45995,1,565
73293,45995,1,580
73294,45995,1,750
73295,45995,1,960
73296,45883,1,355
73297,45883,1,380
73298,45883,1,520
73299,45883,1,595
73300,45883,1,615
73301,45883,1,650
73302,45883,1,690
73303,45883,1,800
73304,45883,1,810
73305,45883,1,865
73306,45883,1,885
73307,45883,1,905
73308,45883,1,940
73309,45883,1,960
73310,45883,1,1075
73311,45883,1,1285
73312,45883,1,1390
73313,51058,1,845
73314,52570,1,1195
73315,52570,1,1575
73316,52715,1,430
73317,53835,1,340
73318,53835,1,525
73319,53835,1,735
73320,58315,1,345
73321,58315,1,440
73322,58315,1,490
73323,58315,1,650
73324,59290,1,900
73325,59290,1,1045
73326,60555,1,400
73327,60555,1,470
73328,60555,1,585
73329,60555,1,655
73330,60555,1,795
73331,60555,1,865
73332,64890,1,960
73333,64890,1,1105
73334,66155,1,515
73335,66155,1,700
73336,66155,1,910
73337,66267,1,370
73338,66267,1,625
73339,66267,1,810
73340,66267,1,1020
73341,67130,1,875
73342,67130,1,1410
73343,67130,1,1480
73344,68362,1,1350
73345,72730,1,1525
73346,72842,1,1265
73347,17794,0,85
73348,17794,0,90
73349,17794,0,95
73350,17738,0,75
73351,17738,0,90
73352,17738,0,100
73353,38356,1,1190
73354,45995,1,385
73355,45995,1,565
73356,45995,1,570
73357,45995,1,765
73358,45995,1,950
73359,45995,1,1205
73360,45883,1,355
73361,45883,1,370
73362,45883,1,510
73363,45883,1,615
73364,45883,1,690
73365,45883,1,695
73366,45883,1,710
73367,45883,1,745
73368,45883,1,800
73369,45883,1,875
73370,45883,1,895
73371,45883,1,930
73372,45883,1,1075
73373,45883,1,1090
73374,45883,1,1155
73375,45883,1,1250
73376,45883,1,1575
73377,51058,1,445
73378,51058,1,675
73379,51058,1,870
73380,52715,1,420
73381,52715,1,910
73382,52715,1,1055
73383,52715,1,1075
73384,53835,1,1360
73385,58315,1,335
73386,58315,1,370
73387,58315,1,480
73388,58315,1,625
73389,58315,1,825
73390,58315,1,970
73391,58315,1,1010
73392,58315,1,1115
73393,58315,1,1275
73394,60555,1,400
73395,60555,1,470
73396,60555,1,600
73397,60555,1,670
73398,60555,1,785
73399,60555,1,800
73400,60555,1,855
73401,60555,1,885
73402,60555,1,965
73403,60555,1,1050
73404,61787,1,340
73405,61787,1,540
73406,61787,1,725
73407,66155,1,515
73408,66155,1,715
73409,66155,1,900
73410,66267,1,455
73411,66267,1,640
73412,66267,1,695
73413,66267,1,860
73414,17738,0,90
73415,17738,0,100
73416,17794,0,85
73417,17794,0,90
73418,17794,0,95
73419,32420,1,705
73420,38356,1,650
73421,38356,1,1190
73422,45883,1,355
73423,45883,1,370
73424,45883,1,510
73425,45883,1,695
73426,45883,1,710
73427,45883,1,745
73428,45883,1,895
73429,45883,1,930
73430,45883,1,1075
73431,45995,1,385
73432,45995,1,565
73433,45995,1,570
73434,45995,1,765
73435,45995,1,950
73436,45995,1,1205
73437,51058,1,870
73438,52715,1,420
73439,52715,1,910
73440,52715,1,1055
73441,52715,1,1075
73442,53835,1,340
73443,53835,1,540
73444,53835,1,725
73445,53835,1,1360
73446,58315,1,335
73447,58315,1,370
73448,58315,1,455
73449,58315,1,480
73450,58315,1,625
73451,58315,1,640
73452,58315,1,695
73453,58315,1,825
73454,58315,1,860
73455,58315,1,970
73456,58315,1,1010
73457,58315,1,1275
73458,60555,1,400
73459,60555,1,470
73460,60555,1,600
73461,60555,1,670
73462,60555,1,785
73463,60555,1,800
73464,60555,1,855
73465,60555,1,885
73466,60555,1,965
73467,60555,1,1050
73468,66155,1,515
73469,66155,1,715
73470,66155,1,900
73471,66267,1,1115
73472,17794,0,85
73473,17794,0,90
73474,17794,0,95
73475,17738,0,75
73476,38356,1,1190
73477,45995,1,385
73478,45995,1,565
73479,45995,1,570
73480,45995,1,765
73481,45995,1,950
73482,45995,1,1205
73483,45883,1,355
73484,45883,1,370
73485,45883,1,510
73486,45883,1,690
73487,45883,1,695
73488,45883,1,710
73489,45883,1,745
73490,45883,1,875
73491,45883,1,895
73492,45883,1,930
73493,45883,1,1075
73494,51058,1,445
73495,51058,1,675
73496,51058,1,870
73497,52715,1,420
73498,52715,1,910
73499,52715,1,1055
73500,53835,1,340
73501,53835,1,540
73502,53835,1,725
73503,53835,1,1360
73504,58315,1,335
73505,58315,1,455
73506,58315,1,625
73507,58315,1,640
73508,58315,1,695
73509,58315,1,825
73510,58315,1,970
73511,58315,1,1010
73512,58315,1,1115
73513,58315,1,1275
73514,59290,1,1075
73515,60555,1,400
73516,60555,1,470
73517,60555,1,600
73518,60555,1,670
73519,60555,1,785
73520,60555,1,800
73521,60555,1,855
73522,60555,1,885
73523,64890,1,370
73524,64890,1,860
73525,66155,1,515
73526,66155,1,715
73527,66155,1,900
73528,66267,1,480
73529,67130,1,965
73530,67130,1,1050
73531,17794,0,85
73532,17794,0,90
73533,17794,0,95
73534,17738,0,90
73535,17738,0,100
73536,38356,1,565
73537,38356,1,1105
73538,45995,1,385
73539,45995,1,565
73540,45995,1,570
73541,45995,1,765
73542,45995,1,950
73543,45995,1,1205
73544,45883,1,355
73545,45883,1,370
73546,45883,1,510
73547,45883,1,695
73548,45883,1,710
73549,45883,1,745
73550,45883,1,895
73551,45883,1,930
73552,45883,1,1075
73553,51058,1,870
73554,52715,1,420
73555,52715,1,910
73556,52715,1,1055
73557,53835,1,340
73558,53835,1,540
73559,53835,1,725
73560,53835,1,1360
73561,58315,1,335
73562,58315,1,455
73563,58315,1,480
73564,58315,1,625
73565,58315,1,640
73566,58315,1,695
73567,58315,1,825
73568,58315,1,970
73569,58315,1,1010
73570,58315,1,1115
73571,58315,1,1275
73572,59290,1,1075
73573,60555,1,400
73574,60555,1,600
73575,60555,1,785
73576,60555,1,800
73577,60555,1,885
73578,64890,1,370
73579,64890,1,860
73580,66155,1,515
73581,66155,1,715
73582,66155,1,900
73583,67130,1,965
73584,67130,1,1050
73585,68507,1,470
73586,68507,1,670
73587,68507,1,855
73588,17794,0,85
73589,17794,0,90
73590,17794,0,95
73591,17738,0,75
73592,32420,1,705
73593,32420,1,1395
73594,32420,1,1515
73595,38356,1,650
73596,38356,1,1190
73597,45995,1,385
73598,45995,1,565
73599,45995,1,570
73600,45995,1,765
73601,45995,1,950
73602,45995,1,1205
73603,45883,1,355
73604,45883,1,370
73605,45883,1,510
73606,45883,1,690
73607,45883,1,695
73608,45883,1,710
73609,45883,1,745
73610,45883,1,875
73611,45883,1,895
73612,45883,1,930
73613,45883,1,1075
73614,51058,1,675
73615,51058,1,870
